talkeconomicssl	2,0,0.0003222169,0.0000000000
bike	1,1,0.0001611084,0.0000747161
еврейских	0,1,0.0000000000,0.0000747161
analyz…	1,0,0.0001611084,0.0000000000
worth	1,2,0.0001611084,0.0001494322
trut…	1,0,0.0001611084,0.0000000000
ago…	0,1,0.0000000000,0.0000747161
docthompsonshow	1,0,0.0001611084,0.0000000000
u…	2,0,0.0003222169,0.0000000000
driver's	0,1,0.0000000000,0.0000747161
we'll	0,1,0.0000000000,0.0000747161
Кабмин	0,1,0.0000000000,0.0000747161
pic.twitter.com/qgxqnihutu	0,1,0.0000000000,0.0000747161
delegate	0,1,0.0000000000,0.0000747161
falwell	0,1,0.0000000000,0.0000747161
pic.twitter.com/lvlbnpjhmh	0,1,0.0000000000,0.0000747161
triumph	0,1,0.0000000000,0.0000747161
приеду	0,1,0.0000000000,0.0000747161
chew	14,0,0.0022555180,0.0000000000
29th	1,0,0.0001611084,0.0000000000
bürger	0,1,0.0000000000,0.0000747161
чулки	0,1,0.0000000000,0.0000747161
7th	0,1,0.0000000000,0.0000747161
machines	1,0,0.0001611084,0.0000000000
отдыхе	0,1,0.0000000000,0.0000747161
established	1,0,0.0001611084,0.0000000000
Астрахани	0,1,0.0000000000,0.0000747161
religious	0,1,0.0000000000,0.0000747161
mutmaßlicher	0,1,0.0000000000,0.0000747161
https://t.co/tmzoqof0jn	1,0,0.0001611084,0.0000000000
verlängerung	0,1,0.0000000000,0.0000747161
chechen	0,1,0.0000000000,0.0000747161
mycampaignslogan	0,8,0.0000000000,0.0005977286
zurückholen	0,1,0.0000000000,0.0000747161
kartoffelsalat	0,2,0.0000000000,0.0001494322
arunatilaken	2,0,0.0003222169,0.0000000000
menschen	0,2,0.0000000000,0.0001494322
hyundai	2,0,0.0003222169,0.0000000000
bangkok	1,0,0.0001611084,0.0000000000
imm…	1,0,0.0001611084,0.0000000000
pursuit	0,2,0.0000000000,0.0001494322
miscarriage	0,1,0.0000000000,0.0000747161
balance	0,1,0.0000000000,0.0000747161
daughter	0,1,0.0000000000,0.0000747161
employees	0,1,0.0000000000,0.0000747161
https://blackmattersus.com/19626-why-are-we-not-enraged-about-trans-murders-in-black-community/ …pic.twitter.com/scq33ebgqb	0,1,0.0000000000,0.0000747161
http://www.wbaltv.com/article/baltimore-city-schools-to-lay-off-115-staff-members/9961398 …pic.twitter.com/rszz7hsdes	0,1,0.0000000000,0.0000747161
syllable!😂	1,0,0.0001611084,0.0000000000
посылают	0,1,0.0000000000,0.0000747161
pic.twitter.com/latkrk152n	0,1,0.0000000000,0.0000747161
увидеть	0,1,0.0000000000,0.0000747161
Халхин-Гол	0,1,0.0000000000,0.0000747161
highly	0,1,0.0000000000,0.0000747161
thursday	0,1,0.0000000000,0.0000747161
неизвестных	0,1,0.0000000000,0.0000747161
sarah	0,2,0.0000000000,0.0001494322
cnn.pic.twitter.com/dlspwzumxw	0,1,0.0000000000,0.0000747161
mexico	1,0,0.0001611084,0.0000000000
world's	1,0,0.0001611084,0.0000000000
insult	0,1,0.0000000000,0.0000747161
indiana	0,2,0.0000000000,0.0001494322
праздником!pic.twitter.com/8efghnl4u0	0,1,0.0000000000,0.0000747161
separated	1,0,0.0001611084,0.0000000000
nationalunderwearday	0,1,0.0000000000,0.0000747161
http://www.fox5atlanta.com/news/250323098-story …pic.twitter.com/mot29kfydh	0,1,0.0000000000,0.0000747161
живут	0,1,0.0000000000,0.0000747161
haha	2,1,0.0003222169,0.0000747161
award	0,1,0.0000000000,0.0000747161
syrische	0,1,0.0000000000,0.0000747161
http://www.fox5atlanta.com/news/250210904-story …pic.twitter.com/bh35fptl0j	0,1,0.0000000000,0.0000747161
1991	0,1,0.0000000000,0.0000747161
word	3,1,0.0004833253,0.0000747161
1996	0,1,0.0000000000,0.0000747161
work	3,4,0.0004833253,0.0002988643
eclipse	0,2,0.0000000000,0.0001494322
https://inforeactor.ru/25241-siriiskie-kurdy-gotovyat-nastuplenie-na-manbidzh …	0,1,0.0000000000,0.0000747161
комплекс	0,1,0.0000000000,0.0000747161
2.80	2,0,0.0003222169,0.0000000000
тараканов	0,1,0.0000000000,0.0000747161
gegen	0,3,0.0000000000,0.0002241482
india	1,0,0.0001611084,0.0000000000
heartless	0,1,0.0000000000,0.0000747161
cantonese	1,0,0.0001611084,0.0000000000
itsnotradicaltosay	0,2,0.0000000000,0.0001494322
ярмарка	0,1,0.0000000000,0.0000747161
smartasset	0,1,0.0000000000,0.0000747161
lakewood	0,2,0.0000000000,0.0001494322
provide	1,1,0.0001611084,0.0000747161
audritwo	1,0,0.0001611084,0.0000000000
Донбасса,настоящее	0,1,0.0000000000,0.0000747161
id	0,1,0.0000000000,0.0000747161
allied	0,1,0.0000000000,0.0000747161
kehren	0,1,0.0000000000,0.0000747161
rookie	0,1,0.0000000000,0.0000747161
beach	0,2,0.0000000000,0.0001494322
shakib	1,0,0.0001611084,0.0000000000
pizza	0,4,0.0000000000,0.0002988643
маленькая	0,1,0.0000000000,0.0000747161
lam	1,0,0.0001611084,0.0000000000
grinds	1,0,0.0001611084,0.0000000000
bday	1,1,0.0001611084,0.0000747161
after	6,24,0.0009666506,0.0017931859
lay	0,1,0.0000000000,0.0000747161
petrypic.twitter.com/9t3mqduxku	0,1,0.0000000000,0.0000747161
выпил	0,1,0.0000000000,0.0000747161
новые	0,1,0.0000000000,0.0000747161
law	3,6,0.0004833253,0.0004482965
meaningful	1,0,0.0001611084,0.0000000000
las	0,1,0.0000000000,0.0000747161
Доброго	0,1,0.0000000000,0.0000747161
appreciate	1,0,0.0001611084,0.0000000000
grenzkontrollen	0,1,0.0000000000,0.0000747161
mattlauerdebatequestions	0,2,0.0000000000,0.0001494322
order	3,0,0.0004833253,0.0000000000
http://vk.com/coldwar20 	0,1,0.0000000000,0.0000747161
merkel-clans	0,1,0.0000000000,0.0000747161
office	0,6,0.0000000000,0.0004482965
Африки	0,1,0.0000000000,0.0000747161
zen	0,1,0.0000000000,0.0000747161
satisfied	0,1,0.0000000000,0.0000747161
6.4	1,0,0.0001611084,0.0000000000
вышли	0,1,0.0000000000,0.0000747161
japan	0,1,0.0000000000,0.0000747161
Очень	0,1,0.0000000000,0.0000747161
gstephanopoulos	0,1,0.0000000000,0.0000747161
highlights	1,0,0.0001611084,0.0000000000
up.god	0,1,0.0000000000,0.0000747161
еще	0,3,0.0000000000,0.0002241482
Владимирович	0,2,0.0000000000,0.0001494322
then	3,6,0.0004833253,0.0004482965
them	4,9,0.0006444337,0.0006724447
affected	0,1,0.0000000000,0.0000747161
thee	0,1,0.0000000000,0.0000747161
Бортниковpic.twitter.com/qmz8b1pusg	0,1,0.0000000000,0.0000747161
serendipitous	1,0,0.0001611084,0.0000000000
they	12,35,0.0019333011,0.0026150628
аграрной	0,2,0.0000000000,0.0001494322
ощущение	0,1,0.0000000000,0.0000747161
google’s	2,0,0.0003222169,0.0000000000
bank	1,1,0.0001611084,0.0000747161
bread	1,1,0.0001611084,0.0000747161
dinge	0,1,0.0000000000,0.0000747161
l	0,2,0.0000000000,0.0001494322
rocks	1,0,0.0001611084,0.0000000000
“fear	0,1,0.0000000000,0.0000747161
промой	0,1,0.0000000000,0.0000747161
lifted	0,1,0.0000000000,0.0000747161
gotdumpedbecause	0,2,0.0000000000,0.0001494322
дорогой	0,1,0.0000000000,0.0000747161
crimes	1,0,0.0001611084,0.0000000000
starkes	0,1,0.0000000000,0.0000747161
gemeinsam	0,2,0.0000000000,0.0001494322
philmcrae	1,0,0.0001611084,0.0000000000
сентября	0,1,0.0000000000,0.0000747161
network	0,5,0.0000000000,0.0003735804
https://t.co/a2fw3cbv1u	1,0,0.0001611084,0.0000000000
maduro	1,0,0.0001611084,0.0000000000
diesem	0,1,0.0000000000,0.0000747161
vessels	0,1,0.0000000000,0.0000747161
dieser	0,1,0.0000000000,0.0000747161
отдыхает	0,1,0.0000000000,0.0000747161
medicine	1,0,0.0001611084,0.0000000000
pic.twitter.com/y4swehx5qe	0,1,0.0000000000,0.0000747161
депутат	0,1,0.0000000000,0.0000747161
tcot	0,8,0.0000000000,0.0005977286
veto	0,1,0.0000000000,0.0000747161
наркополиции	0,1,0.0000000000,0.0000747161
kaepernick’s	0,1,0.0000000000,0.0000747161
empha…	1,0,0.0001611084,0.0000000000
mvp	0,1,0.0000000000,0.0000747161
created	0,2,0.0000000000,0.0001494322
Германии	0,1,0.0000000000,0.0000747161
adamcsteiner	1,0,0.0001611084,0.0000000000
населению	0,1,0.0000000000,0.0000747161
oppose	0,1,0.0000000000,0.0000747161
can’t	1,3,0.0001611084,0.0002241482
hire	1,1,0.0001611084,0.0000747161
http://fusion.net/story/310329/here-are-the-reasons-why-black-americans-dont-visit-state-and-national-parks/ …pic.twitter.com/kj5lapl9ad	0,1,0.0000000000,0.0000747161
всегда	0,2,0.0000000000,0.0001494322
https://t.co/kzmobk74nh	1,0,0.0001611084,0.0000000000
aggravat	0,1,0.0000000000,0.0000747161
marigny	0,1,0.0000000000,0.0000747161
another	2,2,0.0003222169,0.0001494322
sixers	2,0,0.0003222169,0.0000000000
Мособлсуде	0,1,0.0000000000,0.0000747161
Т-55	0,1,0.0000000000,0.0000747161
египетские	0,1,0.0000000000,0.0000747161
людей	0,2,0.0000000000,0.0001494322
haas	2,0,0.0003222169,0.0000000000
john	1,4,0.0001611084,0.0002988643
dogs	1,0,0.0001611084,0.0000000000
flamethrower	0,1,0.0000000000,0.0000747161
kiwi	1,0,0.0001611084,0.0000000000
ted	0,2,0.0000000000,0.0001494322
pre-seed	0,1,0.0000000000,0.0000747161
albert	0,1,0.0000000000,0.0000747161
https://t.co/mkj1wu4ovg	1,0,0.0001611084,0.0000000000
honolulu	0,2,0.0000000000,0.0001494322
coming.#youtubeisoverpartypic.twitter.com/ps2rdsgwez	0,1,0.0000000000,0.0000747161
выкладывали	0,1,0.0000000000,0.0000747161
target	0,1,0.0000000000,0.0000747161
country’s	0,1,0.0000000000,0.0000747161
https://inforeactor.ru/25237-fyuchersy-na-fondovye-indeksy-ssha-vyrosli …	0,1,0.0000000000,0.0000747161
tackles	0,1,0.0000000000,0.0000747161
Алгиери	0,1,0.0000000000,0.0000747161
historical	2,1,0.0003222169,0.0000747161
hacking	0,1,0.0000000000,0.0000747161
Этим	0,1,0.0000000000,0.0000747161
d-day	0,1,0.0000000000,0.0000747161
pay.…	1,0,0.0001611084,0.0000000000
читайте	0,1,0.0000000000,0.0000747161
https://t.co/kufn5ckqjh	1,0,0.0001611084,0.0000000000
Кол	0,1,0.0000000000,0.0000747161
forced	1,0,0.0001611084,0.0000000000
genuine	0,1,0.0000000000,0.0000747161
военным	0,1,0.0000000000,0.0000747161
self-defense	0,1,0.0000000000,0.0000747161
casual	2,0,0.0003222169,0.0000000000
day...those	1,0,0.0001611084,0.0000000000
rome	0,1,0.0000000000,0.0000747161
pic.twitter.com/tc9tfaeggd	0,1,0.0000000000,0.0000747161
tvpic.twitter.com/hhthkuajbc	0,1,0.0000000000,0.0000747161
proverb	0,1,0.0000000000,0.0000747161
ipl2018auction	2,0,0.0003222169,0.0000000000
http://bit.ly/1lchqic 	0,1,0.0000000000,0.0000747161
antifa	0,2,0.0000000000,0.0001494322
Львов	0,1,0.0000000000,0.0000747161
judgmental	1,0,0.0001611084,0.0000000000
voting	0,2,0.0000000000,0.0001494322
reserve	0,2,0.0000000000,0.0001494322
готовность	0,1,0.0000000000,0.0000747161
“there	2,0,0.0003222169,0.0000000000
female-driven	1,0,0.0001611084,0.0000000000
brief	2,0,0.0003222169,0.0000000000
chandelier	0,2,0.0000000000,0.0001494322
https://goodspb.livejournal.com/1049899.html pic.twitter.com/vsu7k2gumn	0,1,0.0000000000,0.0000747161
Пошел	0,1,0.0000000000,0.0000747161
neo-nazis	0,1,0.0000000000,0.0000747161
АЗС	0,1,0.0000000000,0.0000747161
version	1,1,0.0001611084,0.0000747161
kurzem	0,1,0.0000000000,0.0000747161
pursuing	1,0,0.0001611084,0.0000000000
http://nevnov.ru/proisshestviya/gollandskie-eksperty-zavershili-rabotu-na-meste-krusheniya-boeing-777-pod-doneckom/?utm_source=twitter&utm_medium=nova&utm_campaign=vv …	0,1,0.0000000000,0.0000747161
personality	1,0,0.0001611084,0.0000000000
Рязанцы	0,1,0.0000000000,0.0000747161
dm	1,0,0.0001611084,0.0000000000
берега	0,1,0.0000000000,0.0000747161
bernieorbustpic.twitter.com/nayxj2oxfm	0,1,0.0000000000,0.0000747161
dd	5,0,0.0008055421,0.0000000000
de	0,1,0.0000000000,0.0000747161
dc	0,1,0.0000000000,0.0000747161
risiko	0,1,0.0000000000,0.0000747161
watson	0,1,0.0000000000,0.0000747161
mclaughling	1,0,0.0001611084,0.0000000000
nasty	0,1,0.0000000000,0.0000747161
du	0,2,0.0000000000,0.0001494322
runs	1,0,0.0001611084,0.0000000000
fakeeclipsefactspic.twitter.com/d3wci7n3rs	0,1,0.0000000000,0.0000747161
mixed-use	1,0,0.0001611084,0.0000000000
budget2018	3,0,0.0004833253,0.0000000000
решил	0,1,0.0000000000,0.0000747161
poxavitu	1,0,0.0001611084,0.0000000000
watc…	1,0,0.0001611084,0.0000000000
steak	0,2,0.0000000000,0.0001494322
secretary	1,0,0.0001611084,0.0000000000
автомобилей	0,1,0.0000000000,0.0000747161
медиапространства	0,1,0.0000000000,0.0000747161
он	0,2,0.0000000000,0.0001494322
работает	0,1,0.0000000000,0.0000747161
ap_politics	0,1,0.0000000000,0.0000747161
away	1,4,0.0001611084,0.0002988643
знаками	0,1,0.0000000000,0.0000747161
cooperation	1,0,0.0001611084,0.0000000000
deputies	0,1,0.0000000000,0.0000747161
jamaal	0,1,0.0000000000,0.0000747161
infidel	0,1,0.0000000000,0.0000747161
terms	0,1,0.0000000000,0.0000747161
diese	0,2,0.0000000000,0.0001494322
wo	0,1,0.0000000000,0.0000747161
https://goodspb.livejournal.com/1045394.html pic.twitter.com/1c9j8xxwxu	0,1,0.0000000000,0.0000747161
wr	0,1,0.0000000000,0.0000747161
electing	0,1,0.0000000000,0.0000747161
received	1,2,0.0001611084,0.0001494322
cos	0,1,0.0000000000,0.0000747161
Мам	0,1,0.0000000000,0.0000747161
ill	0,2,0.0000000000,0.0001494322
https://t.co/hh5w7sirzl	1,0,0.0001611084,0.0000000000
высшего	0,2,0.0000000000,0.0001494322
ВДВ	0,4,0.0000000000,0.0002988643
tough	0,1,0.0000000000,0.0000747161
поговорить	0,1,0.0000000000,0.0000747161
dailyteen	0,1,0.0000000000,0.0000747161
сто	0,1,0.0000000000,0.0000747161
http://bit.ly/1tziuez 	0,1,0.0000000000,0.0000747161
kindern	0,1,0.0000000000,0.0000747161
сих	0,1,0.0000000000,0.0000747161
tons	1,0,0.0001611084,0.0000000000
priscilla	0,1,0.0000000000,0.0000747161
год	0,6,0.0000000000,0.0004482965
https://t.co/nwsnqz2twk	1,0,0.0001611084,0.0000000000
iraq	0,6,0.0000000000,0.0004482965
http://www.fox5atlanta.com/news/250500217-story …pic.twitter.com/fakkeajlvp	0,1,0.0000000000,0.0000747161
condemned	0,1,0.0000000000,0.0000747161
employee…	1,0,0.0001611084,0.0000000000
фаллоимитаторы	0,1,0.0000000000,0.0000747161
trump2016pic.twitter.com/y3oissvu0c	0,1,0.0000000000,0.0000747161
families	0,3,0.0000000000,0.0002241482
странном	0,1,0.0000000000,0.0000747161
http://bit.ly/1lurf7z 	0,1,0.0000000000,0.0000747161
familien	0,1,0.0000000000,0.0000747161
мужики	0,1,0.0000000000,0.0000747161
feelthebernhttp://www.politico.com/story/2016/05/bernie-sanders-dnc-rules-committee-222978 …	0,1,0.0000000000,0.0000747161
has	17,15,0.0027388432,0.0011207412
conviction	1,2,0.0001611084,0.0001494322
без	0,3,0.0000000000,0.0002241482
четырех	0,1,0.0000000000,0.0000747161
актер	0,1,0.0000000000,0.0000747161
https://t.co/k4v7wg9xn8	1,0,0.0001611084,0.0000000000
voice	1,0,0.0001611084,0.0000000000
launched	1,2,0.0001611084,0.0001494322
allows	1,0,0.0001611084,0.0000000000
всё-таки	0,1,0.0000000000,0.0000747161
ruinafrienshipin5words	0,1,0.0000000000,0.0000747161
sting	0,1,0.0000000000,0.0000747161
уборкой	0,1,0.0000000000,0.0000747161
tissue	0,1,0.0000000000,0.0000747161
2nypd	0,1,0.0000000000,0.0000747161
поделать	0,1,0.0000000000,0.0000747161
пустой	0,1,0.0000000000,0.0000747161
jerry	0,1,0.0000000000,0.0000747161
‘emerald	0,1,0.0000000000,0.0000747161
wheel	0,1,0.0000000000,0.0000747161
independent	1,1,0.0001611084,0.0000747161
beamte	0,1,0.0000000000,0.0000747161
r…	3,0,0.0004833253,0.0000000000
evil	0,1,0.0000000000,0.0000747161
nie	0,3,0.0000000000,0.0002241482
liberties	1,0,0.0001611084,0.0000000000
Алеппо	0,7,0.0000000000,0.0005230126
thomasismyuncle	1,0,0.0001611084,0.0000000000
kept	0,1,0.0000000000,0.0000747161
thy	0,1,0.0000000000,0.0000747161
1974	0,2,0.0000000000,0.0001494322
1973	0,3,0.0000000000,0.0002241482
1972	0,2,0.0000000000,0.0001494322
hispanic	0,1,0.0000000000,0.0000747161
contact	1,1,0.0001611084,0.0000747161
много	0,1,0.0000000000,0.0000747161
the	236,228,0.0380215885,0.0170352660
ihrer	0,1,0.0000000000,0.0000747161
musical	0,1,0.0000000000,0.0000747161
she'll	1,0,0.0001611084,0.0000000000
photo	2,4,0.0003222169,0.0002988643
newton	0,1,0.0000000000,0.0000747161
feelthebernpic.twitter.com/fbagxktxol	0,1,0.0000000000,0.0000747161
https://t.co/zzziz6gers	1,0,0.0001611084,0.0000000000
quotes	0,1,0.0000000000,0.0000747161
victim	1,0,0.0001611084,0.0000000000
Эль-Баадж	0,1,0.0000000000,0.0000747161
photographer	1,0,0.0001611084,0.0000000000
злых	0,1,0.0000000000,0.0000747161
spread	0,2,0.0000000000,0.0001494322
Владимир	0,3,0.0000000000,0.0002241482
expelled	0,1,0.0000000000,0.0000747161
море	0,1,0.0000000000,0.0000747161
https://t.co/5vl8c5s0rp	1,0,0.0001611084,0.0000000000
rnc	0,1,0.0000000000,0.0000747161
https://t.co/jdvlf7jhhs	1,0,0.0001611084,0.0000000000
Ляшко	0,1,0.0000000000,0.0000747161
живота	0,1,0.0000000000,0.0000747161
cape	1,0,0.0001611084,0.0000000000
сирийском	0,1,0.0000000000,0.0000747161
Власти	0,1,0.0000000000,0.0000747161
тайник	0,1,0.0000000000,0.0000747161
“we’re	1,0,0.0001611084,0.0000000000
Дизайнер	0,1,0.0000000000,0.0000747161
night	0,4,0.0000000000,0.0002988643
kosten	0,1,0.0000000000,0.0000747161
оно	0,2,0.0000000000,0.0001494322
honored	0,3,0.0000000000,0.0002241482
они	0,3,0.0000000000,0.0002241482
sends	0,1,0.0000000000,0.0000747161
Сирии	0,3,0.0000000000,0.0002241482
по	0,11,0.0000000000,0.0008218769
aussage	0,1,0.0000000000,0.0000747161
born	0,1,0.0000000000,0.0000747161
kostet	0,1,0.0000000000,0.0000747161
pic.twitter.com/rajlux6u7t	0,1,0.0000000000,0.0000747161
ain’t	0,1,0.0000000000,0.0000747161
https://t.co/siknyrj0wi	1,0,0.0001611084,0.0000000000
humor	0,1,0.0000000000,0.0000747161
scholz	0,1,0.0000000000,0.0000747161
comments	0,1,0.0000000000,0.0000747161
http://www.baltimoresun.com/news/breaking/bs-md-co-home-invasion-20170601-story.html …pic.twitter.com/ziyww4yat0	0,1,0.0000000000,0.0000747161
asking	1,3,0.0001611084,0.0002241482
steps	0,1,0.0000000000,0.0000747161
beating	0,1,0.0000000000,0.0000747161
пытается	0,1,0.0000000000,0.0000747161
columbus	0,2,0.0000000000,0.0001494322
kriseregionen	0,1,0.0000000000,0.0000747161
marketing	0,1,0.0000000000,0.0000747161
kenneally's	1,0,0.0001611084,0.0000000000
pic.twitter.com/rtmlahoht7	0,1,0.0000000000,0.0000747161
подчинить	0,1,0.0000000000,0.0000747161
post	1,3,0.0001611084,0.0002241482
активисты	0,1,0.0000000000,0.0000747161
chaff	1,0,0.0001611084,0.0000000000
со	0,2,0.0000000000,0.0001494322
months	0,2,0.0000000000,0.0001494322
http://i100.io/sufemvw 	0,1,0.0000000000,0.0000747161
shared	1,0,0.0001611084,0.0000000000
guncontrol	0,2,0.0000000000,0.0001494322
pineapples	0,1,0.0000000000,0.0000747161
10.000euro.gute	0,1,0.0000000000,0.0000747161
маркетинга	0,1,0.0000000000,0.0000747161
https://t.co/fm4ajlxn04	1,0,0.0001611084,0.0000000000
pregnant.police	0,1,0.0000000000,0.0000747161
mißbraucht	0,1,0.0000000000,0.0000747161
Армии	0,1,0.0000000000,0.0000747161
fight	1,4,0.0001611084,0.0002988643
https://t.co/j9oe9nierw	1,0,0.0001611084,0.0000000000
way	4,6,0.0006444337,0.0004482965
researchers	0,1,0.0000000000,0.0000747161
одураченых	0,1,0.0000000000,0.0000747161
was	14,31,0.0022555180,0.0023161984
war	1,6,0.0001611084,0.0004482965
lowest	1,0,0.0001611084,0.0000000000
pic.twitter.com/kwjdqakvdc	0,1,0.0000000000,0.0000747161
mattp_bu	1,0,0.0001611084,0.0000000000
oppositionsvertreter	0,1,0.0000000000,0.0000747161
peninsula	0,1,0.0000000000,0.0000747161
tagderjugend	0,77,0.0000000000,0.0057531381
countonme	1,0,0.0001611084,0.0000000000
true	1,10,0.0001611084,0.0007471608
https://t.co/wqhivptu1b	1,0,0.0001611084,0.0000000000
physicality	1,0,0.0001611084,0.0000000000
responding	1,0,0.0001611084,0.0000000000
isis	0,4,0.0000000000,0.0002988643
reproductive	0,1,0.0000000000,0.0000747161
crystal	0,1,0.0000000000,0.0000747161
gemacht	0,2,0.0000000000,0.0001494322
великое	0,1,0.0000000000,0.0000747161
foresmac	1,0,0.0001611084,0.0000000000
conventionpic.twitter.com/3zjbmnc96u	0,1,0.0000000000,0.0000747161
promises	0,1,0.0000000000,0.0000747161
доброго	0,1,0.0000000000,0.0000747161
petolucempic.twitter.com/ra7ivr49ar	0,1,0.0000000000,0.0000747161
pic.twitter.com/5l9iopr4v8	0,1,0.0000000000,0.0000747161
sp…	2,0,0.0003222169,0.0000000000
evidence	1,0,0.0001611084,0.0000000000
уступающая	0,1,0.0000000000,0.0000747161
archive	1,0,0.0001611084,0.0000000000
raytown	0,1,0.0000000000,0.0000747161
https://t.co/v7bmaagafo	1,0,0.0001611084,0.0000000000
криками	0,1,0.0000000000,0.0000747161
topped	0,1,0.0000000000,0.0000747161
reality	0,1,0.0000000000,0.0000747161
паспорту	0,1,0.0000000000,0.0000747161
falsely	0,1,0.0000000000,0.0000747161
jong	0,2,0.0000000000,0.0001494322
holding	2,0,0.0003222169,0.0000000000
entlassen	0,1,0.0000000000,0.0000747161
brothers	0,1,0.0000000000,0.0000747161
put	15,0,0.0024166264,0.0000000000
workneh	1,0,0.0001611084,0.0000000000
update	1,0,0.0001611084,0.0000000000
let's	0,6,0.0000000000,0.0004482965
одиночку	0,1,0.0000000000,0.0000747161
pic.twitter.com/4atvebomv2	0,1,0.0000000000,0.0000747161
обучение	0,1,0.0000000000,0.0000747161
чём	0,1,0.0000000000,0.0000747161
flag	0,2,0.0000000000,0.0001494322
together	2,1,0.0003222169,0.0000747161
songs	0,1,0.0000000000,0.0000747161
a…	4,0,0.0006444337,0.0000000000
dance	0,2,0.0000000000,0.0001494322
fox	0,2,0.0000000000,0.0001494322
global	3,0,0.0004833253,0.0000000000
http://buff.ly/2j4gz51 pic.twitter.com/3tcxfhhab5	0,1,0.0000000000,0.0000747161
mcgahn	1,0,0.0001611084,0.0000000000
choicepic.twitter.com/3ryajsnrdu	0,1,0.0000000000,0.0000747161
battle	0,2,0.0000000000,0.0001494322
terron	0,1,0.0000000000,0.0000747161
zone	2,0,0.0003222169,0.0000000000
jahre	0,2,0.0000000000,0.0001494322
kindergartenjahr	0,1,0.0000000000,0.0000747161
http://www.cbs46.com/story/35231077/police-woman-forcibly-taken-from-job-in-atlanta …pic.twitter.com/y2xgvz6qlk	0,1,0.0000000000,0.0000747161
pls	1,0,0.0001611084,0.0000000000
chrixmorgan	0,1,0.0000000000,0.0000747161
rhythm	1,0,0.0001611084,0.0000000000
huma	0,1,0.0000000000,0.0000747161
protestors	0,1,0.0000000000,0.0000747161
division	0,2,0.0000000000,0.0001494322
parker's	0,1,0.0000000000,0.0000747161
pic.twitter.com/wokcr2yes2	0,1,0.0000000000,0.0000747161
израильских	0,1,0.0000000000,0.0000747161
https://t.co/gwph1r0vk5	1,0,0.0001611084,0.0000000000
vegas	0,1,0.0000000000,0.0000747161
interviews...😂…	1,0,0.0001611084,0.0000000000
trouble	1,0,0.0001611084,0.0000000000
blast	0,1,0.0000000000,0.0000747161
ccot	0,1,0.0000000000,0.0000747161
cunningham	0,1,0.0000000000,0.0000747161
gun	1,1,0.0001611084,0.0000747161
p	0,1,0.0000000000,0.0000747161
hargreavesbc	1,0,0.0001611084,0.0000000000
hebdo»	0,1,0.0000000000,0.0000747161
guitars	0,1,0.0000000000,0.0000747161
gut	0,3,0.0000000000,0.0002241482
«Лукойл»	0,1,0.0000000000,0.0000747161
nuclearposturereview	1,0,0.0001611084,0.0000000000
brave	0,1,0.0000000000,0.0000747161
ограничить	0,1,0.0000000000,0.0000747161
bravo	5,1,0.0008055421,0.0000747161
pic.twitter.com/jqxafo8ucy	0,1,0.0000000000,0.0000747161
aggressiv#thailandpic.twitter.com/66fgcwrgex	0,1,0.0000000000,0.0000747161
на	0,59,0.0000000000,0.0044082487
хором:pic.twitter.com/f6emm6ezpq	0,1,0.0000000000,0.0000747161
не	0,38,0.0000000000,0.0028392110
salesforce’s	1,0,0.0001611084,0.0000000000
флот	0,1,0.0000000000,0.0000747161
ни	0,2,0.0000000000,0.0001494322
ra…	1,0,0.0001611084,0.0000000000
flashbackfriday	0,1,0.0000000000,0.0000747161
harrel	0,1,0.0000000000,0.0000747161
hanley/burns/hanley	1,0,0.0001611084,0.0000000000
настал	0,1,0.0000000000,0.0000747161
pic.twitter.com/jwptmlsmyz	0,1,0.0000000000,0.0000747161
oaks	0,1,0.0000000000,0.0000747161
supporting	0,1,0.0000000000,0.0000747161
explosion	0,4,0.0000000000,0.0002988643
создание	0,1,0.0000000000,0.0000747161
создании	0,1,0.0000000000,0.0000747161
muslim	2,6,0.0003222169,0.0004482965
https://t.co/kptd1uulq5	1,0,0.0001611084,0.0000000000
donnerstag	0,1,0.0000000000,0.0000747161
Меркушкин	0,2,0.0000000000,0.0001494322
teaches	0,1,0.0000000000,0.0000747161
teacher	0,2,0.0000000000,0.0001494322
change	4,1,0.0006444337,0.0000747161
pic.twitter.com/jhd3n8hwpt	0,1,0.0000000000,0.0000747161
украинцы	0,1,0.0000000000,0.0000747161
patriotic	0,1,0.0000000000,0.0000747161
https://t.co/nw6xgjt5ay	1,0,0.0001611084,0.0000000000
pillow	0,1,0.0000000000,0.0000747161
retired	0,1,0.0000000000,0.0000747161
defensive	1,0,0.0001611084,0.0000000000
extra	2,1,0.0003222169,0.0000747161
Доме	0,1,0.0000000000,0.0000747161
Дома	0,1,0.0000000000,0.0000747161
сказать	0,2,0.0000000000,0.0001494322
translational	1,0,0.0001611084,0.0000000000
fbi	0,6,0.0000000000,0.0004482965
natalieweiner	1,0,0.0001611084,0.0000000000
уткой	0,1,0.0000000000,0.0000747161
губернаторов	0,1,0.0000000000,0.0000747161
http://bit.ly/1w8btj2 	0,1,0.0000000000,0.0000747161
gautam	2,0,0.0003222169,0.0000000000
live	5,4,0.0008055421,0.0002988643
jam	0,1,0.0000000000,0.0000747161
pic.twitter.com/s4tvboqnwm	0,1,0.0000000000,0.0000747161
angels	0,2,0.0000000000,0.0001494322
club	0,1,0.0000000000,0.0000747161
